<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ICE.BRN,D,01/12/11,00:00:00,109.0500000
ICE.BRN,D,02/12/11,00:00:00,110.3000000
ICE.BRN,D,04/12/11,00:00:00,110.6400000
ICE.BRN,D,05/12/11,00:00:00,109.3500000
ICE.BRN,D,06/12/11,00:00:00,110.5100000
ICE.BRN,D,07/12/11,00:00:00,109.5000000
ICE.BRN,D,08/12/11,00:00:00,107.5500000
ICE.BRN,D,09/12/11,00:00:00,108.8800000
ICE.BRN,D,12/12/11,00:00:00,106.9300000
ICE.BRN,D,13/12/11,00:00:00,109.0700000
ICE.BRN,D,14/12/11,00:00:00,103.9000000
ICE.BRN,D,15/12/11,00:00:00,103.4400000
ICE.BRN,D,16/12/11,00:00:00,103.6500000
ICE.BRN,D,18/12/11,00:00:00,103.1000000
ICE.BRN,D,19/12/11,00:00:00,103.8400000
ICE.BRN,D,20/12/11,00:00:00,107.0000000
ICE.BRN,D,21/12/11,00:00:00,107.9000000
ICE.BRN,D,22/12/11,00:00:00,107.6200000
ICE.BRN,D,23/12/11,00:00:00,108.0000000
ICE.BRN,D,27/12/11,00:00:00,108.9600000
ICE.BRN,D,28/12/11,00:00:00,107.4100000
ICE.BRN,D,29/12/11,00:00:00,108.0000000
ICE.BRN,D,30/12/11,00:00:00,107.2200000
ICE.BRN,D,03/01/12,00:00:00,112.0700000
ICE.BRN,D,04/01/12,00:00:00,113.4600000
ICE.BRN,D,05/01/12,00:00:00,112.2600000
ICE.BRN,D,06/01/12,00:00:00,113.5200000
ICE.BRN,D,08/01/12,00:00:00,113.5600000
ICE.BRN,D,09/01/12,00:00:00,112.1000000
ICE.BRN,D,10/01/12,00:00:00,113.0800000
ICE.BRN,D,11/01/12,00:00:00,112.4900000
ICE.BRN,D,12/01/12,00:00:00,110.9700000
ICE.BRN,D,13/01/12,00:00:00,110.9100000
ICE.BRN,D,15/01/12,00:00:00,110.6400000
ICE.BRN,D,16/01/12,00:00:00,111.3700000
ICE.BRN,D,17/01/12,00:00:00,111.5700000
ICE.BRN,D,18/01/12,00:00:00,110.9700000
ICE.BRN,D,19/01/12,00:00:00,111.4200000
ICE.BRN,D,20/01/12,00:00:00,110.2300000
ICE.BRN,D,22/01/12,00:00:00,109.5400000
ICE.BRN,D,23/01/12,00:00:00,110.9400000
ICE.BRN,D,24/01/12,00:00:00,110.3300000
ICE.BRN,D,25/01/12,00:00:00,110.5500000
ICE.BRN,D,26/01/12,00:00:00,111.1000000
ICE.BRN,D,27/01/12,00:00:00,111.3000000
ICE.BRN,D,29/01/12,00:00:00,111.5300000
ICE.BRN,D,30/01/12,00:00:00,110.9800000
ICE.BRN,D,31/01/12,00:00:00,111.1600000
ICE.BRN,D,01/02/12,00:00:00,111.3000000
ICE.BRN,D,02/02/12,00:00:00,112.4800000
ICE.BRN,D,03/02/12,00:00:00,114.7100000
ICE.BRN,D,05/02/12,00:00:00,114.9100000
ICE.BRN,D,06/02/12,00:00:00,116.4700000
ICE.BRN,D,07/02/12,00:00:00,116.0100000
ICE.BRN,D,08/02/12,00:00:00,117.8500000
ICE.BRN,D,09/02/12,00:00:00,118.1800000
ICE.BRN,D,10/02/12,00:00:00,117.0700000
ICE.BRN,D,12/02/12,00:00:00,117.4000000
ICE.BRN,D,13/02/12,00:00:00,117.2700000
ICE.BRN,D,14/02/12,00:00:00,117.5400000
ICE.BRN,D,15/02/12,00:00:00,119.0400000
ICE.BRN,D,16/02/12,00:00:00,120.0500000
ICE.BRN,D,17/02/12,00:00:00,119.8300000
ICE.BRN,D,19/02/12,00:00:00,120.7400000
ICE.BRN,D,20/02/12,00:00:00,120.0000000
ICE.BRN,D,21/02/12,00:00:00,121.4500000
ICE.BRN,D,22/02/12,00:00:00,122.6400000
ICE.BRN,D,23/02/12,00:00:00,124.2000000
ICE.BRN,D,24/02/12,00:00:00,125.0700000
ICE.BRN,D,26/02/12,00:00:00,125.2800000
ICE.BRN,D,27/02/12,00:00:00,123.3000000
ICE.BRN,D,28/02/12,00:00:00,121.7000000
ICE.BRN,D,29/02/12,00:00:00,123.0400000
ICE.BRN,D,01/03/12,00:00:00,125.8600000
ICE.BRN,D,02/03/12,00:00:00,123.3200000
ICE.BRN,D,04/03/12,00:00:00,123.5500000
ICE.BRN,D,05/03/12,00:00:00,124.2400000
ICE.BRN,D,06/03/12,00:00:00,122.3200000
ICE.BRN,D,07/03/12,00:00:00,124.2000000
ICE.BRN,D,08/03/12,00:00:00,125.4800000
ICE.BRN,D,09/03/12,00:00:00,125.1800000
ICE.BRN,D,11/03/12,00:00:00,125.0600000
ICE.BRN,D,12/03/12,00:00:00,125.1200000
ICE.BRN,D,13/03/12,00:00:00,125.5900000
ICE.BRN,D,14/03/12,00:00:00,124.4300000
ICE.BRN,D,15/03/12,00:00:00,122.7800000
ICE.BRN,D,16/03/12,00:00:00,126.1600000
ICE.BRN,D,18/03/12,00:00:00,125.9600000
ICE.BRN,D,19/03/12,00:00:00,125.3600000
ICE.BRN,D,20/03/12,00:00:00,124.0700000
ICE.BRN,D,21/03/12,00:00:00,124.1300000
ICE.BRN,D,22/03/12,00:00:00,123.3800000
ICE.BRN,D,23/03/12,00:00:00,125.2100000
ICE.BRN,D,25/03/12,00:00:00,125.0000000
ICE.BRN,D,26/03/12,00:00:00,125.7500000
ICE.BRN,D,27/03/12,00:00:00,125.2600000
ICE.BRN,D,28/03/12,00:00:00,124.3000000
ICE.BRN,D,29/03/12,00:00:00,122.5500000
ICE.BRN,D,30/03/12,00:00:00,122.8000000
ICE.BRN,D,01/04/12,00:00:00,122.7500000
ICE.BRN,D,02/04/12,00:00:00,124.9000000
ICE.BRN,D,03/04/12,00:00:00,124.4500000
ICE.BRN,D,04/04/12,00:00:00,122.2300000
ICE.BRN,D,05/04/12,00:00:00,122.7200000
ICE.BRN,D,08/04/12,00:00:00,121.7500000
ICE.BRN,D,09/04/12,00:00:00,122.1000000
ICE.BRN,D,10/04/12,00:00:00,119.5100000
ICE.BRN,D,11/04/12,00:00:00,119.8800000
ICE.BRN,D,12/04/12,00:00:00,121.5500000
ICE.BRN,D,13/04/12,00:00:00,121.4800000
ICE.BRN,D,15/04/12,00:00:00,120.4600000
ICE.BRN,D,16/04/12,00:00:00,118.3600000
ICE.BRN,D,17/04/12,00:00:00,118.7500000
ICE.BRN,D,18/04/12,00:00:00,118.1500000
ICE.BRN,D,19/04/12,00:00:00,118.0900000
ICE.BRN,D,20/04/12,00:00:00,118.8500000
ICE.BRN,D,22/04/12,00:00:00,118.7100000
ICE.BRN,D,23/04/12,00:00:00,118.7500000
ICE.BRN,D,24/04/12,00:00:00,118.4200000
ICE.BRN,D,25/04/12,00:00:00,119.1500000
ICE.BRN,D,26/04/12,00:00:00,119.5600000
ICE.BRN,D,27/04/12,00:00:00,119.7500000
ICE.BRN,D,29/04/12,00:00:00,119.6500000
ICE.BRN,D,30/04/12,00:00:00,119.4700000
ICE.BRN,D,01/05/12,00:00:00,119.3500000
ICE.BRN,D,02/05/12,00:00:00,118.0000000
ICE.BRN,D,03/05/12,00:00:00,115.7000000
ICE.BRN,D,04/05/12,00:00:00,113.0900000
ICE.BRN,D,06/05/12,00:00:00,111.0000000
ICE.BRN,D,07/05/12,00:00:00,113.0400000
ICE.BRN,D,08/05/12,00:00:00,112.9400000
ICE.BRN,D,09/05/12,00:00:00,112.2600000
ICE.BRN,D,10/05/12,00:00:00,111.7900000
ICE.BRN,D,11/05/12,00:00:00,111.6900000
ICE.BRN,D,13/05/12,00:00:00,111.3000000
ICE.BRN,D,14/05/12,00:00:00,110.3500000
ICE.BRN,D,15/05/12,00:00:00,110.9900000
ICE.BRN,D,16/05/12,00:00:00,109.3900000
ICE.BRN,D,17/05/12,00:00:00,106.8000000
ICE.BRN,D,18/05/12,00:00:00,107.3100000
ICE.BRN,D,20/05/12,00:00:00,106.8200000
ICE.BRN,D,21/05/12,00:00:00,109.3000000
ICE.BRN,D,22/05/12,00:00:00,108.2500000
ICE.BRN,D,23/05/12,00:00:00,106.1600000
ICE.BRN,D,24/05/12,00:00:00,106.7500000
ICE.BRN,D,25/05/12,00:00:00,106.9000000
ICE.BRN,D,27/05/12,00:00:00,106.8500000
ICE.BRN,D,28/05/12,00:00:00,107.2600000
ICE.BRN,D,29/05/12,00:00:00,106.8500000
ICE.BRN,D,30/05/12,00:00:00,103.2500000
ICE.BRN,D,31/05/12,00:00:00,101.6200000
ICE.BRN,D,01/06/12,00:00:00,98.3300000
ICE.BRN,D,03/06/12,00:00:00,97.8300000
ICE.BRN,D,04/06/12,00:00:00,98.5800000
ICE.BRN,D,05/06/12,00:00:00,98.1200000
ICE.BRN,D,06/06/12,00:00:00,100.4600000
ICE.BRN,D,07/06/12,00:00:00,98.7200000
ICE.BRN,D,08/06/12,00:00:00,99.4500000
ICE.BRN,D,10/06/12,00:00:00,101.2100000
ICE.BRN,D,11/06/12,00:00:00,96.2000000
ICE.BRN,D,12/06/12,00:00:00,97.1100000
ICE.BRN,D,13/06/12,00:00:00,96.5900000
ICE.BRN,D,14/06/12,00:00:00,97.8800000
ICE.BRN,D,15/06/12,00:00:00,97.3100000
ICE.BRN,D,17/06/12,00:00:00,98.5000000
ICE.BRN,D,18/06/12,00:00:00,95.6900000
ICE.BRN,D,19/06/12,00:00:00,95.8400000
ICE.BRN,D,20/06/12,00:00:00,92.5500000
ICE.BRN,D,21/06/12,00:00:00,89.2500000
ICE.BRN,D,22/06/12,00:00:00,91.3300000
ICE.BRN,D,24/06/12,00:00:00,91.4700000
ICE.BRN,D,25/06/12,00:00:00,91.4100000
ICE.BRN,D,26/06/12,00:00:00,93.2400000
ICE.BRN,D,27/06/12,00:00:00,93.7900000
ICE.BRN,D,28/06/12,00:00:00,92.0400000
ICE.BRN,D,29/06/12,00:00:00,97.5700000
ICE.BRN,D,01/07/12,00:00:00,97.6300000
ICE.BRN,D,02/07/12,00:00:00,97.1500000
ICE.BRN,D,03/07/12,00:00:00,100.3600000
ICE.BRN,D,04/07/12,00:00:00,99.5100000
ICE.BRN,D,05/07/12,00:00:00,99.6100000
ICE.BRN,D,06/07/12,00:00:00,97.3900000
ICE.BRN,D,08/07/12,00:00:00,97.7800000
ICE.BRN,D,09/07/12,00:00:00,99.8700000
ICE.BRN,D,10/07/12,00:00:00,97.5300000
ICE.BRN,D,11/07/12,00:00:00,100.0700000
ICE.BRN,D,12/07/12,00:00:00,99.8000000
ICE.BRN,D,13/07/12,00:00:00,101.6600000
ICE.BRN,D,15/07/12,00:00:00,101.7800000
ICE.BRN,D,16/07/12,00:00:00,103.0800000
ICE.BRN,D,17/07/12,00:00:00,103.6700000
ICE.BRN,D,18/07/12,00:00:00,105.4800000
ICE.BRN,D,19/07/12,00:00:00,107.5900000
ICE.BRN,D,20/07/12,00:00:00,106.7400000
ICE.BRN,D,22/07/12,00:00:00,106.4200000
ICE.BRN,D,23/07/12,00:00:00,103.1800000
ICE.BRN,D,24/07/12,00:00:00,103.0700000
ICE.BRN,D,25/07/12,00:00:00,104.6600000
ICE.BRN,D,26/07/12,00:00:00,105.3100000
ICE.BRN,D,27/07/12,00:00:00,106.6500000
ICE.BRN,D,29/07/12,00:00:00,106.5200000
ICE.BRN,D,30/07/12,00:00:00,105.9700000
ICE.BRN,D,31/07/12,00:00:00,104.6200000
ICE.BRN,D,01/08/12,00:00:00,104.4900000
ICE.BRN,D,02/08/12,00:00:00,104.4800000
ICE.BRN,D,03/08/12,00:00:00,107.2200000
ICE.BRN,D,05/08/12,00:00:00,107.0000000
ICE.BRN,D,06/08/12,00:00:00,108.1600000
ICE.BRN,D,07/08/12,00:00:00,110.0200000
ICE.BRN,D,08/08/12,00:00:00,110.3900000
ICE.BRN,D,09/08/12,00:00:00,111.7900000
ICE.BRN,D,10/08/12,00:00:00,111.5500000
ICE.BRN,D,12/08/12,00:00:00,111.4500000
ICE.BRN,D,13/08/12,00:00:00,111.6300000
ICE.BRN,D,14/08/12,00:00:00,112.1500000
ICE.BRN,D,15/08/12,00:00:00,114.4500000
ICE.BRN,D,16/08/12,00:00:00,114.3000000
ICE.BRN,D,17/08/12,00:00:00,113.7600000
ICE.BRN,D,19/08/12,00:00:00,114.0500000
ICE.BRN,D,20/08/12,00:00:00,113.6200000
ICE.BRN,D,21/08/12,00:00:00,114.9000000
ICE.BRN,D,22/08/12,00:00:00,114.9800000
ICE.BRN,D,23/08/12,00:00:00,114.3700000
ICE.BRN,D,24/08/12,00:00:00,113.5100000
ICE.BRN,D,26/08/12,00:00:00,114.1800000
ICE.BRN,D,27/08/12,00:00:00,112.5800000
ICE.BRN,D,28/08/12,00:00:00,112.3500000
ICE.BRN,D,29/08/12,00:00:00,112.7200000
ICE.BRN,D,30/08/12,00:00:00,112.8000000
ICE.BRN,D,31/08/12,00:00:00,114.9200000
ICE.BRN,D,02/09/12,00:00:00,114.1300000
ICE.BRN,D,03/09/12,00:00:00,115.2300000
ICE.BRN,D,04/09/12,00:00:00,113.6000000
ICE.BRN,D,05/09/12,00:00:00,113.4000000
ICE.BRN,D,06/09/12,00:00:00,112.1700000
ICE.BRN,D,07/09/12,00:00:00,113.8200000
ICE.BRN,D,09/09/12,00:00:00,113.9000000
ICE.BRN,D,10/09/12,00:00:00,114.2900000
ICE.BRN,D,11/09/12,00:00:00,114.4000000
ICE.BRN,D,12/09/12,00:00:00,115.2300000
ICE.BRN,D,13/09/12,00:00:00,115.7200000
ICE.BRN,D,14/09/12,00:00:00,116.9200000
ICE.BRN,D,16/09/12,00:00:00,116.7500000
ICE.BRN,D,17/09/12,00:00:00,113.5000000
ICE.BRN,D,18/09/12,00:00:00,111.6500000
ICE.BRN,D,19/09/12,00:00:00,108.3500000
ICE.BRN,D,20/09/12,00:00:00,110.6100000
ICE.BRN,D,21/09/12,00:00:00,111.4200000
ICE.BRN,D,23/09/12,00:00:00,111.3100000
ICE.BRN,D,24/09/12,00:00:00,109.8800000
ICE.BRN,D,25/09/12,00:00:00,109.8700000
ICE.BRN,D,26/09/12,00:00:00,110.1000000
ICE.BRN,D,27/09/12,00:00:00,112.4100000
ICE.BRN,D,28/09/12,00:00:00,112.2200000
ICE.BRN,D,30/09/12,00:00:00,112.1400000
ICE.BRN,D,01/10/12,00:00:00,111.4000000
ICE.BRN,D,02/10/12,00:00:00,110.5500000
ICE.BRN,D,03/10/12,00:00:00,107.3400000
ICE.BRN,D,04/10/12,00:00:00,111.3600000
ICE.BRN,D,05/10/12,00:00:00,111.1300000
ICE.BRN,D,07/10/12,00:00:00,111.0200000
ICE.BRN,D,08/10/12,00:00:00,111.2200000
ICE.BRN,D,09/10/12,00:00:00,113.3500000
ICE.BRN,D,10/10/12,00:00:00,113.2800000
ICE.BRN,D,11/10/12,00:00:00,114.7700000
ICE.BRN,D,12/10/12,00:00:00,113.3800000
ICE.BRN,D,14/10/12,00:00:00,113.1200000
ICE.BRN,D,15/10/12,00:00:00,114.4800000
ICE.BRN,D,16/10/12,00:00:00,113.7200000
ICE.BRN,D,17/10/12,00:00:00,113.2100000
ICE.BRN,D,18/10/12,00:00:00,112.4400000
ICE.BRN,D,19/10/12,00:00:00,110.3200000
ICE.BRN,D,21/10/12,00:00:00,109.7700000
ICE.BRN,D,22/10/12,00:00:00,109.7900000
ICE.BRN,D,23/10/12,00:00:00,108.3000000
ICE.BRN,D,24/10/12,00:00:00,107.8100000
ICE.BRN,D,25/10/12,00:00:00,108.5000000
ICE.BRN,D,26/10/12,00:00:00,109.7000000
ICE.BRN,D,28/10/12,00:00:00,109.1900000
ICE.BRN,D,29/10/12,00:00:00,109.3300000
ICE.BRN,D,30/10/12,00:00:00,109.0500000
ICE.BRN,D,31/10/12,00:00:00,108.4000000
ICE.BRN,D,01/11/12,00:00:00,107.5000000
ICE.BRN,D,02/11/12,00:00:00,104.8800000
ICE.BRN,D,04/11/12,00:00:00,104.7000000
ICE.BRN,D,05/11/12,00:00:00,106.9700000
ICE.BRN,D,06/11/12,00:00:00,110.1300000
ICE.BRN,D,07/11/12,00:00:00,106.0500000
ICE.BRN,D,08/11/12,00:00:00,106.1800000
ICE.BRN,D,09/11/12,00:00:00,108.7900000
ICE.BRN,D,11/11/12,00:00:00,108.3000000
ICE.BRN,D,12/11/12,00:00:00,107.8200000
ICE.BRN,D,13/11/12,00:00:00,107.3000000
ICE.BRN,D,14/11/12,00:00:00,108.7500000
ICE.BRN,D,15/11/12,00:00:00,107.6900000
ICE.BRN,D,16/11/12,00:00:00,109.0200000
ICE.BRN,D,18/11/12,00:00:00,109.5000000
ICE.BRN,D,19/11/12,00:00:00,111.5900000
ICE.BRN,D,20/11/12,00:00:00,110.4600000
ICE.BRN,D,21/11/12,00:00:00,111.0300000
ICE.BRN,D,22/11/12,00:00:00,110.3500000
ICE.BRN,D,23/11/12,00:00:00,111.3900000
ICE.BRN,D,25/11/12,00:00:00,111.3500000
ICE.BRN,D,26/11/12,00:00:00,110.7500000
ICE.BRN,D,27/11/12,00:00:00,110.0000000
ICE.BRN,D,28/11/12,00:00:00,109.6900000
ICE.BRN,D,29/11/12,00:00:00,110.4000000
ICE.BRN,D,30/11/12,00:00:00,111.1700000
ICE.BRN,D,02/12/12,00:00:00,110.3500000
ICE.BRN,D,03/12/12,00:00:00,109.9000000
ICE.BRN,D,04/12/12,00:00:00,108.8700000
ICE.BRN,D,05/12/12,00:00:00,107.9700000
ICE.BRN,D,06/12/12,00:00:00,106.2500000
ICE.BRN,D,07/12/12,00:00:00,106.3000000
ICE.BRN,D,09/12/12,00:00:00,106.4200000
ICE.BRN,D,10/12/12,00:00:00,106.2200000
ICE.BRN,D,11/12/12,00:00:00,106.8000000
ICE.BRN,D,12/12/12,00:00:00,108.0100000
ICE.BRN,D,13/12/12,00:00:00,106.5300000
ICE.BRN,D,14/12/12,00:00:00,108.4000000
ICE.BRN,D,16/12/12,00:00:00,108.2700000
ICE.BRN,D,17/12/12,00:00:00,107.8900000
ICE.BRN,D,18/12/12,00:00:00,108.9400000
ICE.BRN,D,19/12/12,00:00:00,110.0500000
ICE.BRN,D,20/12/12,00:00:00,110.2500000
ICE.BRN,D,21/12/12,00:00:00,109.1500000
ICE.BRN,D,23/12/12,00:00:00,109.0200000
ICE.BRN,D,24/12/12,00:00:00,108.8000000
ICE.BRN,D,26/12/12,00:00:00,110.7100000
ICE.BRN,D,27/12/12,00:00:00,110.9200000
ICE.BRN,D,28/12/12,00:00:00,110.3500000
ICE.BRN,D,30/12/12,00:00:00,110.3500000
ICE.BRN,D,31/12/12,00:00:00,111.1100000
ICE.BRN,D,02/01/13,00:00:00,111.4000000
ICE.BRN,D,03/01/13,00:00:00,110.5600000
ICE.BRN,D,04/01/13,00:00:00,110.1500000
ICE.BRN,D,06/01/13,00:00:00,110.2200000
ICE.BRN,D,07/01/13,00:00:00,110.5900000
ICE.BRN,D,08/01/13,00:00:00,111.1400000
ICE.BRN,D,09/01/13,00:00:00,110.8100000
ICE.BRN,D,10/01/13,00:00:00,110.9900000
ICE.BRN,D,11/01/13,00:00:00,109.8400000
ICE.BRN,D,13/01/13,00:00:00,109.8200000
ICE.BRN,D,14/01/13,00:00:00,111.1400000
ICE.BRN,D,15/01/13,00:00:00,109.6200000
ICE.BRN,D,16/01/13,00:00:00,109.9100000
ICE.BRN,D,17/01/13,00:00:00,110.9200000
ICE.BRN,D,18/01/13,00:00:00,111.6700000
ICE.BRN,D,20/01/13,00:00:00,111.7900000
ICE.BRN,D,21/01/13,00:00:00,111.7600000
ICE.BRN,D,22/01/13,00:00:00,112.4600000
ICE.BRN,D,23/01/13,00:00:00,112.7900000
ICE.BRN,D,24/01/13,00:00:00,113.3600000
ICE.BRN,D,25/01/13,00:00:00,113.4000000
ICE.BRN,D,27/01/13,00:00:00,113.3200000
ICE.BRN,D,28/01/13,00:00:00,113.4000000
ICE.BRN,D,29/01/13,00:00:00,114.2000000
ICE.BRN,D,30/01/13,00:00:00,114.9500000
ICE.BRN,D,31/01/13,00:00:00,114.5600000
ICE.BRN,D,01/02/13,00:00:00,115.6300000
ICE.BRN,D,03/02/13,00:00:00,115.4800000
ICE.BRN,D,04/02/13,00:00:00,114.7200000
ICE.BRN,D,05/02/13,00:00:00,115.5900000
ICE.BRN,D,06/02/13,00:00:00,115.9700000
ICE.BRN,D,07/02/13,00:00:00,116.7000000
ICE.BRN,D,08/02/13,00:00:00,117.8100000
ICE.BRN,D,10/02/13,00:00:00,117.8200000
ICE.BRN,D,11/02/13,00:00:00,117.2000000
ICE.BRN,D,12/02/13,00:00:00,117.8000000
ICE.BRN,D,13/02/13,00:00:00,118.0000000
ICE.BRN,D,14/02/13,00:00:00,118.0400000
ICE.BRN,D,15/02/13,00:00:00,117.9700000
ICE.BRN,D,17/02/13,00:00:00,117.7600000
ICE.BRN,D,18/02/13,00:00:00,117.4000000
ICE.BRN,D,19/02/13,00:00:00,117.2000000
ICE.BRN,D,20/02/13,00:00:00,115.1000000
ICE.BRN,D,21/02/13,00:00:00,113.6500000
ICE.BRN,D,22/02/13,00:00:00,114.3000000
ICE.BRN,D,24/02/13,00:00:00,114.3000000
ICE.BRN,D,25/02/13,00:00:00,113.3400000
ICE.BRN,D,26/02/13,00:00:00,112.9900000
ICE.BRN,D,27/02/13,00:00:00,112.0000000
ICE.BRN,D,28/02/13,00:00:00,111.0000000
ICE.BRN,D,01/03/13,00:00:00,109.5900000
ICE.BRN,D,03/03/13,00:00:00,109.3600000
ICE.BRN,D,04/03/13,00:00:00,109.0200000
ICE.BRN,D,05/03/13,00:00:00,110.9400000
ICE.BRN,D,06/03/13,00:00:00,109.9800000
ICE.BRN,D,07/03/13,00:00:00,110.0700000
ICE.BRN,D,08/03/13,00:00:00,110.2500000
ICE.BRN,D,10/03/13,00:00:00,109.8900000
ICE.BRN,D,11/03/13,00:00:00,109.4800000
ICE.BRN,D,12/03/13,00:00:00,109.1300000
ICE.BRN,D,13/03/13,00:00:00,108.1800000
ICE.BRN,D,14/03/13,00:00:00,109.3400000
ICE.BRN,D,15/03/13,00:00:00,110.0500000
ICE.BRN,D,17/03/13,00:00:00,108.9000000
ICE.BRN,D,18/03/13,00:00:00,109.4000000
ICE.BRN,D,19/03/13,00:00:00,107.4600000
ICE.BRN,D,20/03/13,00:00:00,108.5800000
ICE.BRN,D,21/03/13,00:00:00,107.2000000
ICE.BRN,D,22/03/13,00:00:00,107.5000000
ICE.BRN,D,24/03/13,00:00:00,107.8000000
ICE.BRN,D,25/03/13,00:00:00,108.1800000
ICE.BRN,D,26/03/13,00:00:00,109.4000000
ICE.BRN,D,27/03/13,00:00:00,109.8400000
ICE.BRN,D,28/03/13,00:00:00,109.7700000
ICE.BRN,D,31/03/13,00:00:00,109.8900000
ICE.BRN,D,01/04/13,00:00:00,110.7600000
ICE.BRN,D,02/04/13,00:00:00,110.3400000
ICE.BRN,D,03/04/13,00:00:00,106.8900000
ICE.BRN,D,04/04/13,00:00:00,106.2700000
ICE.BRN,D,05/04/13,00:00:00,104.3800000
ICE.BRN,D,07/04/13,00:00:00,104.4600000
ICE.BRN,D,08/04/13,00:00:00,104.9000000
ICE.BRN,D,09/04/13,00:00:00,106.1500000
ICE.BRN,D,10/04/13,00:00:00,105.6500000
ICE.BRN,D,11/04/13,00:00:00,104.4100000
ICE.BRN,D,12/04/13,00:00:00,102.8500000
ICE.BRN,D,14/04/13,00:00:00,102.8700000
ICE.BRN,D,15/04/13,00:00:00,99.3100000
ICE.BRN,D,16/04/13,00:00:00,100.1000000
ICE.BRN,D,17/04/13,00:00:00,97.4000000
ICE.BRN,D,18/04/13,00:00:00,99.6000000
ICE.BRN,D,19/04/13,00:00:00,99.5300000
ICE.BRN,D,21/04/13,00:00:00,99.4700000
ICE.BRN,D,22/04/13,00:00:00,100.3700000
ICE.BRN,D,23/04/13,00:00:00,100.5000000
ICE.BRN,D,24/04/13,00:00:00,101.8200000
ICE.BRN,D,25/04/13,00:00:00,103.1100000
ICE.BRN,D,26/04/13,00:00:00,102.8500000
ICE.BRN,D,28/04/13,00:00:00,102.7500000
ICE.BRN,D,29/04/13,00:00:00,103.7600000
ICE.BRN,D,30/04/13,00:00:00,101.7400000
ICE.BRN,D,01/05/13,00:00:00,99.3700000
ICE.BRN,D,02/05/13,00:00:00,102.3300000
ICE.BRN,D,03/05/13,00:00:00,103.7100000
ICE.BRN,D,05/05/13,00:00:00,104.7000000
ICE.BRN,D,06/05/13,00:00:00,104.9900000
ICE.BRN,D,07/05/13,00:00:00,103.7500000
ICE.BRN,D,08/05/13,00:00:00,104.0200000
ICE.BRN,D,09/05/13,00:00:00,104.1000000
ICE.BRN,D,10/05/13,00:00:00,103.3800000
ICE.BRN,D,12/05/13,00:00:00,103.3700000
ICE.BRN,D,13/05/13,00:00:00,102.6400000
ICE.BRN,D,14/05/13,00:00:00,102.5300000
ICE.BRN,D,15/05/13,00:00:00,103.6500000
ICE.BRN,D,16/05/13,00:00:00,103.8400000
ICE.BRN,D,17/05/13,00:00:00,104.7200000
ICE.BRN,D,19/05/13,00:00:00,104.6000000
ICE.BRN,D,20/05/13,00:00:00,104.7900000
ICE.BRN,D,21/05/13,00:00:00,103.6300000
ICE.BRN,D,22/05/13,00:00:00,102.3200000
ICE.BRN,D,23/05/13,00:00:00,102.6600000
ICE.BRN,D,24/05/13,00:00:00,102.7800000
ICE.BRN,D,26/05/13,00:00:00,102.1600000
ICE.BRN,D,27/05/13,00:00:00,102.5000000
ICE.BRN,D,28/05/13,00:00:00,104.3500000
ICE.BRN,D,29/05/13,00:00:00,102.1800000
ICE.BRN,D,30/05/13,00:00:00,102.2400000
ICE.BRN,D,31/05/13,00:00:00,100.1500000
ICE.BRN,D,02/06/13,00:00:00,99.7200000
ICE.BRN,D,03/06/13,00:00:00,101.9000000
ICE.BRN,D,04/06/13,00:00:00,103.1800000
ICE.BRN,D,05/06/13,00:00:00,102.6300000
ICE.BRN,D,06/06/13,00:00:00,103.1900000
ICE.BRN,D,07/06/13,00:00:00,104.4800000
ICE.BRN,D,09/06/13,00:00:00,104.5400000
ICE.BRN,D,10/06/13,00:00:00,103.7400000
ICE.BRN,D,11/06/13,00:00:00,102.6400000
ICE.BRN,D,12/06/13,00:00:00,103.4900000
ICE.BRN,D,13/06/13,00:00:00,104.9500000
ICE.BRN,D,14/06/13,00:00:00,105.8400000
ICE.BRN,D,16/06/13,00:00:00,105.8600000
ICE.BRN,D,17/06/13,00:00:00,105.6200000
ICE.BRN,D,18/06/13,00:00:00,106.1000000
ICE.BRN,D,19/06/13,00:00:00,105.8700000
ICE.BRN,D,20/06/13,00:00:00,102.0600000
ICE.BRN,D,21/06/13,00:00:00,101.0900000
ICE.BRN,D,23/06/13,00:00:00,100.6300000
ICE.BRN,D,24/06/13,00:00:00,101.0700000
ICE.BRN,D,25/06/13,00:00:00,101.1700000
ICE.BRN,D,26/06/13,00:00:00,101.8000000
ICE.BRN,D,27/06/13,00:00:00,102.6500000
ICE.BRN,D,28/06/13,00:00:00,101.9900000
ICE.BRN,D,30/06/13,00:00:00,101.5000000
ICE.BRN,D,01/07/13,00:00:00,102.5200000
ICE.BRN,D,02/07/13,00:00:00,103.4100000
ICE.BRN,D,03/07/13,00:00:00,105.2100000
ICE.BRN,D,04/07/13,00:00:00,104.8400000
ICE.BRN,D,05/07/13,00:00:00,107.0600000
ICE.BRN,D,07/07/13,00:00:00,107.2300000
ICE.BRN,D,08/07/13,00:00:00,106.4900000
ICE.BRN,D,09/07/13,00:00:00,107.3500000
ICE.BRN,D,10/07/13,00:00:00,107.3400000
ICE.BRN,D,11/07/13,00:00:00,106.6400000
ICE.BRN,D,12/07/13,00:00:00,108.2000000
ICE.BRN,D,14/07/13,00:00:00,107.9400000
